 	Space Separator	Basic Latin	SPACE	space | 0x20
≯	Mathematical Symbol	Mathematical Operators	NOT GREATER-THAN	not greater-than | 0x226f | \ngtr
≰	Mathematical Symbol	Mathematical Operators	NEITHER LESS-THAN NOR EQUAL TO	neither less-than nor equal to | 0x2270 | \nleq
≱	Mathematical Symbol	Mathematical Operators	NEITHER GREATER-THAN NOR EQUAL TO	neither greater-than nor equal to | 0x2271 | \ngeq
≲	Mathematical Symbol	Mathematical Operators	LESS-THAN OR EQUIVALENT TO	less-than or equivalent to | 0x2272 | \lesssim
≳	Mathematical Symbol	Mathematical Operators	GREATER-THAN OR EQUIVALENT TO	greater-than or equivalent to | 0x2273 | \gtrsim
≴	Mathematical Symbol	Mathematical Operators	NEITHER LESS-THAN NOR EQUIVALENT TO	neither less-than nor equivalent to | 0x2274 | \NotLessTilde
≵	Mathematical Symbol	Mathematical Operators	NEITHER GREATER-THAN NOR EQUIVALENT TO	neither greater-than nor equivalent to | 0x2275 | \NotGreaterTilde
≶	Mathematical Symbol	Mathematical Operators	LESS-THAN OR GREATER-THAN	less-than or greater-than | 0x2276 | \lessgtr
≷	Mathematical Symbol	Mathematical Operators	GREATER-THAN OR LESS-THAN	greater-than or less-than | 0x2277 | \gtrless
≸	Mathematical Symbol	Mathematical Operators	NEITHER LESS-THAN NOR GREATER-THAN	neither less-than nor greater-than | 0x2278
≹	Mathematical Symbol	Mathematical Operators	NEITHER GREATER-THAN NOR LESS-THAN	neither greater-than nor less-than | 0x2279 | \NotGreaterLess
≺	Mathematical Symbol	Mathematical Operators	PRECEDES	precedes | 0x227a | \prec
≻	Mathematical Symbol	Mathematical Operators	SUCCEEDS	succeeds | 0x227b | \succ
≼	Mathematical Symbol	Mathematical Operators	PRECEDES OR EQUAL TO	precedes or equal to | 0x227c | \preccurlyeq
≽	Mathematical Symbol	Mathematical Operators	SUCCEEDS OR EQUAL TO	succeeds or equal to | 0x227d | \succcurlyeq
≾	Mathematical Symbol	Mathematical Operators	PRECEDES OR EQUIVALENT TO	precedes or equivalent to | 0x227e | \precsim
≿	Mathematical Symbol	Mathematical Operators	SUCCEEDS OR EQUIVALENT TO	succeeds or equivalent to | 0x227f | \succsim
⊀	Mathematical Symbol	Mathematical Operators	DOES NOT PRECEDE	does not precede | 0x2280 | \nprec
⊁	Mathematical Symbol	Mathematical Operators	DOES NOT SUCCEED	does not succeed | 0x2281 | \nsucc
⊂	Mathematical Symbol	Mathematical Operators	SUBSET OF	subset of | 0x2282 | \subset
⊃	Mathematical Symbol	Mathematical Operators	SUPERSET OF	superset of | 0x2283 | \supset
⊄	Mathematical Symbol	Mathematical Operators	NOT A SUBSET OF	not a subset of | 0x2284 | \nsubset
⊅	Mathematical Symbol	Mathematical Operators	NOT A SUPERSET OF	not a superset of | 0x2285 | \nsupset
⊆	Mathematical Symbol	Mathematical Operators	SUBSET OF OR EQUAL TO	subset of or equal to | 0x2286 | \subseteq
⊇	Mathematical Symbol	Mathematical Operators	SUPERSET OF OR EQUAL TO	superset of or equal to | 0x2287 | \supseteq
⊈	Mathematical Symbol	Mathematical Operators	NEITHER A SUBSET OF NOR EQUAL TO	neither a subset of nor equal to | 0x2288 | \nsubseteq
⊉	Mathematical Symbol	Mathematical Operators	NEITHER A SUPERSET OF NOR EQUAL TO	neither a superset of nor equal to | 0x2289 | \nsupseteq
⊊	Mathematical Symbol	Mathematical Operators	SUBSET OF WITH NOT EQUAL TO	subset of with not equal to | 0x228a | \subsetneq
⊋	Mathematical Symbol	Mathematical Operators	SUPERSET OF WITH NOT EQUAL TO	superset of with not equal to | 0x228b | \supsetneq
⊌	Mathematical Symbol	Mathematical Operators	MULTISET	multiset | 0x228c
⊍	Mathematical Symbol	Mathematical Operators	MULTISET MULTIPLICATION	multiset multiplication | 0x228d
⊎	Mathematical Symbol	Mathematical Operators	MULTISET UNION	multiset union | 0x228e | \uplus
⊏	Mathematical Symbol	Mathematical Operators	SQUARE IMAGE OF	square image of | 0x228f | \sqsubset
⊐	Mathematical Symbol	Mathematical Operators	SQUARE ORIGINAL OF	square original of | 0x2290 | \sqsupset
⊑	Mathematical Symbol	Mathematical Operators	SQUARE IMAGE OF OR EQUAL TO	square image of or equal to | 0x2291 | \sqsubseteq
⊒	Mathematical Symbol	Mathematical Operators	SQUARE ORIGINAL OF OR EQUAL TO	square original of or equal to | 0x2292 | \sqsupseteq
⊓	Mathematical Symbol	Mathematical Operators	SQUARE CAP	square cap | 0x2293 | \sqcap
⊔	Mathematical Symbol	Mathematical Operators	SQUARE CUP	square cup | 0x2294 | \sqcup
⊕	Mathematical Symbol	Mathematical Operators	CIRCLED PLUS	circled plus | 0x2295 | \oplus
⊖	Mathematical Symbol	Mathematical Operators	CIRCLED MINUS	circled minus | 0x2296 | \ominus
⊗	Mathematical Symbol	Mathematical Operators	CIRCLED TIMES	circled times | 0x2297 | \otimes
⊘	Mathematical Symbol	Mathematical Operators	CIRCLED DIVISION SLASH	circled division slash | 0x2298 | \oslash
⊙	Mathematical Symbol	Mathematical Operators	CIRCLED DOT OPERATOR	circled dot operator | 0x2299 | \odot
⊚	Mathematical Symbol	Mathematical Operators	CIRCLED RING OPERATOR	circled ring operator | 0x229a | \circledcirc
⊛	Mathematical Symbol	Mathematical Operators	CIRCLED ASTERISK OPERATOR	circled asterisk operator | 0x229b | \circledast
⊜	Mathematical Symbol	Mathematical Operators	CIRCLED EQUALS	circled equals | 0x229c
⊝	Mathematical Symbol	Mathematical Operators	CIRCLED DASH	circled dash | 0x229d | \circleddash
⊞	Mathematical Symbol	Mathematical Operators	SQUARED PLUS	squared plus | 0x229e | \boxplus
⊟	Mathematical Symbol	Mathematical Operators	SQUARED MINUS	squared minus | 0x229f | \boxminus
⊠	Mathematical Symbol	Mathematical Operators	SQUARED TIMES	squared times | 0x22a0 | \boxtimes
⊡	Mathematical Symbol	Mathematical Operators	SQUARED DOT OPERATOR	squared dot operator | 0x22a1 | \boxdot
⊢	Mathematical Symbol	Mathematical Operators	RIGHT TACK	right tack | 0x22a2 | \vdash
⊣	Mathematical Symbol	Mathematical Operators	LEFT TACK	left tack | 0x22a3 | \dashv
⊤	Mathematical Symbol	Mathematical Operators	DOWN TACK	down tack | 0x22a4 | \top
⊥	Mathematical Symbol	Mathematical Operators	UP TACK	up tack | 0x22a5 | \bot
⊦	Mathematical Symbol	Mathematical Operators	ASSERTION	assertion | 0x22a6
⊧	Mathematical Symbol	Mathematical Operators	MODELS	models | 0x22a7 | \models
⊨	Mathematical Symbol	Mathematical Operators	TRUE	true | 0x22a8 | \vDash
⊩	Mathematical Symbol	Mathematical Operators	FORCES	forces | 0x22a9 | \Vdash
⊪	Mathematical Symbol	Mathematical Operators	TRIPLE VERTICAL BAR RIGHT TURNSTILE	triple vertical bar right turnstile | 0x22aa | \Vvdash
⊫	Mathematical Symbol	Mathematical Operators	DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE	double vertical bar double right turnstile | 0x22ab | \VDash
⊬	Mathematical Symbol	Mathematical Operators	DOES NOT PROVE	does not prove | 0x22ac | \nvdash
⊭	Mathematical Symbol	Mathematical Operators	NOT TRUE	not true | 0x22ad | \nvDash
⊮	Mathematical Symbol	Mathematical Operators	DOES NOT FORCE	does not force | 0x22ae | \nVdash
⊯	Mathematical Symbol	Mathematical Operators	NEGATED DOUBLE VERTICAL BAR DOUBLE RIGHT TURNSTILE	negated double vertical bar double right turnstile | 0x22af | \nVDash
⊰	Mathematical Symbol	Mathematical Operators	PRECEDES UNDER RELATION	precedes under relation | 0x22b0
⊱	Mathematical Symbol	Mathematical Operators	SUCCEEDS UNDER RELATION	succeeds under relation | 0x22b1
⊲	Mathematical Symbol	Mathematical Operators	NORMAL SUBGROUP OF	normal subgroup of | 0x22b2 | \vartriangleleft
⊳	Mathematical Symbol	Mathematical Operators	CONTAINS AS NORMAL SUBGROUP	contains as normal subgroup | 0x22b3 | \vartriangleright
⊴	Mathematical Symbol	Mathematical Operators	NORMAL SUBGROUP OF OR EQUAL TO	normal subgroup of or equal to | 0x22b4 | \trianglelefteq
⊵	Mathematical Symbol	Mathematical Operators	CONTAINS AS NORMAL SUBGROUP OR EQUAL TO	contains as normal subgroup or equal to | 0x22b5 | \trianglerighteq
⊶	Mathematical Symbol	Mathematical Operators	ORIGINAL OF	original of | 0x22b6 | \multimapdotbothA
⊷	Mathematical Symbol	Mathematical Operators	IMAGE OF	image of | 0x22b7 | \multimapdotbothB
⊸	Mathematical Symbol	Mathematical Operators	MULTIMAP	multimap | 0x22b8 | \multimap
⊹	Mathematical Symbol	Mathematical Operators	HERMITIAN CONJUGATE MATRIX	hermitian conjugate matrix | 0x22b9
⊺	Mathematical Symbol	Mathematical Operators	INTERCALATE	intercalate | 0x22ba | \intercal
⊻	Mathematical Symbol	Mathematical Operators	XOR	xor | 0x22bb | \veebar
⊼	Mathematical Symbol	Mathematical Operators	NAND	nand | 0x22bc | \barwedge
⊽	Mathematical Symbol	Mathematical Operators	NOR	nor | 0x22bd
⊾	Mathematical Symbol	Mathematical Operators	RIGHT ANGLE WITH ARC	right angle with arc | 0x22be
⊿	Mathematical Symbol	Mathematical Operators	RIGHT TRIANGLE	right triangle | 0x22bf
⋀	Mathematical Symbol	Mathematical Operators	N-ARY LOGICAL AND	n-ary logical and | 0x22c0 | \bigwedge
⋁	Mathematical Symbol	Mathematical Operators	N-ARY LOGICAL OR	n-ary logical or | 0x22c1 | \bigvee
⋂	Mathematical Symbol	Mathematical Operators	N-ARY INTERSECTION	n-ary intersection | 0x22c2 | \bigcap
⋃	Mathematical Symbol	Mathematical Operators	N-ARY UNION	n-ary union | 0x22c3 | \bigcup
⋄	Mathematical Symbol	Mathematical Operators	DIAMOND OPERATOR	diamond operator | 0x22c4 | \diamond
⋅	Mathematical Symbol	Mathematical Operators	DOT OPERATOR	dot operator | 0x22c5 | \cdot
⋆	Mathematical Symbol	Mathematical Operators	STAR OPERATOR	star operator | 0x22c6 | \star
⋇	Mathematical Symbol	Mathematical Operators	DIVISION TIMES	division times | 0x22c7 | \divideontimes
⋈	Mathematical Symbol	Mathematical Operators	BOWTIE	bowtie | 0x22c8 | \bowtie
⋉	Mathematical Symbol	Mathematical Operators	LEFT NORMAL FACTOR SEMIDIRECT PRODUCT	left normal factor semidirect product | 0x22c9 | \ltimes
⋊	Mathematical Symbol	Mathematical Operators	RIGHT NORMAL FACTOR SEMIDIRECT PRODUCT	right normal factor semidirect product | 0x22ca | \rtimes
⋋	Mathematical Symbol	Mathematical Operators	LEFT SEMIDIRECT PRODUCT	left semidirect product | 0x22cb | \leftthreetimes
⋌	Mathematical Symbol	Mathematical Operators	RIGHT SEMIDIRECT PRODUCT	right semidirect product | 0x22cc | \rightthreetimes
⋍	Mathematical Symbol	Mathematical Operators	REVERSED TILDE EQUALS	reversed tilde equals | 0x22cd | \backsimeq
⋎	Mathematical Symbol	Mathematical Operators	CURLY LOGICAL OR	curly logical or | 0x22ce | \curlyvee
⋏	Mathematical Symbol	Mathematical Operators	CURLY LOGICAL AND	curly logical and | 0x22cf | \curlywedge
⋐	Mathematical Symbol	Mathematical Operators	DOUBLE SUBSET	double subset | 0x22d0 | \Subset
⋑	Mathematical Symbol	Mathematical Operators	DOUBLE SUPERSET	double superset | 0x22d1 | \Supset
⋒	Mathematical Symbol	Mathematical Operators	DOUBLE INTERSECTION	double intersection | 0x22d2 | \Cap
⋓	Mathematical Symbol	Mathematical Operators	DOUBLE UNION	double union | 0x22d3 | \Cup
⋔	Mathematical Symbol	Mathematical Operators	PITCHFORK	pitchfork | 0x22d4 | \pitchfork
⋕	Mathematical Symbol	Mathematical Operators	EQUAL AND PARALLEL TO	equal and parallel to | 0x22d5 | \hash
⋖	Mathematical Symbol	Mathematical Operators	LESS-THAN WITH DOT	less-than with dot | 0x22d6 | \lessdot
⋗	Mathematical Symbol	Mathematical Operators	GREATER-THAN WITH DOT	greater-than with dot | 0x22d7 | \gtrdot
⋘	Mathematical Symbol	Mathematical Operators	VERY MUCH LESS-THAN	very much less-than | 0x22d8 | \lll
⋙	Mathematical Symbol	Mathematical Operators	VERY MUCH GREATER-THAN	very much greater-than | 0x22d9 | \ggg
⋚	Mathematical Symbol	Mathematical Operators	LESS-THAN EQUAL TO OR GREATER-THAN	less-than equal to or greater-than | 0x22da | \lesseqgtr
⋛	Mathematical Symbol	Mathematical Operators	GREATER-THAN EQUAL TO OR LESS-THAN	greater-than equal to or less-than | 0x22db | \gtreqless
⋜	Mathematical Symbol	Mathematical Operators	EQUAL TO OR LESS-THAN	equal to or less-than | 0x22dc
⋝	Mathematical Symbol	Mathematical Operators	EQUAL TO OR GREATER-THAN	equal to or greater-than | 0x22dd
⋞	Mathematical Symbol	Mathematical Operators	EQUAL TO OR PRECEDES	equal to or precedes | 0x22de | \curlyeqprec
⋟	Mathematical Symbol	Mathematical Operators	EQUAL TO OR SUCCEEDS	equal to or succeeds | 0x22df | \curlyeqsucc
⋠	Mathematical Symbol	Mathematical Operators	DOES NOT PRECEDE OR EQUAL	does not precede or equal | 0x22e0 | \npreceq
⋡	Mathematical Symbol	Mathematical Operators	DOES NOT SUCCEED OR EQUAL	does not succeed or equal | 0x22e1 | \nsucceq
⋢	Mathematical Symbol	Mathematical Operators	NOT SQUARE IMAGE OF OR EQUAL TO	not square image of or equal to | 0x22e2 | \nsqsubseteq
⋣	Mathematical Symbol	Mathematical Operators	NOT SQUARE ORIGINAL OF OR EQUAL TO	not square original of or equal to | 0x22e3 | \nsqsupseteq
⋤	Mathematical Symbol	Mathematical Operators	SQUARE IMAGE OF OR NOT EQUAL TO	square image of or not equal to | 0x22e4
⋥	Mathematical Symbol	Mathematical Operators	SQUARE ORIGINAL OF OR NOT EQUAL TO	square original of or not equal to | 0x22e5
⋦	Mathematical Symbol	Mathematical Operators	LESS-THAN BUT NOT EQUIVALENT TO	less-than but not equivalent to | 0x22e6 | \lnsim
⋧	Mathematical Symbol	Mathematical Operators	GREATER-THAN BUT NOT EQUIVALENT TO	greater-than but not equivalent to | 0x22e7 | \gnsim
⋨	Mathematical Symbol	Mathematical Operators	PRECEDES BUT NOT EQUIVALENT TO	precedes but not equivalent to | 0x22e8 | \precnsim
⋩	Mathematical Symbol	Mathematical Operators	SUCCEEDS BUT NOT EQUIVALENT TO	succeeds but not equivalent to | 0x22e9 | \succnsim
⋪	Mathematical Symbol	Mathematical Operators	NOT NORMAL SUBGROUP OF	not normal subgroup of | 0x22ea | \ntriangleleft
⋫	Mathematical Symbol	Mathematical Operators	DOES NOT CONTAIN AS NORMAL SUBGROUP	does not contain as normal subgroup | 0x22eb | \ntriangleright
⋬	Mathematical Symbol	Mathematical Operators	NOT NORMAL SUBGROUP OF OR EQUAL TO	not normal subgroup of or equal to | 0x22ec | \ntrianglelefteq
⋭	Mathematical Symbol	Mathematical Operators	DOES NOT CONTAIN AS NORMAL SUBGROUP OR EQUAL	does not contain as normal subgroup or equal | 0x22ed | \ntrianglerighteq
⋮	Mathematical Symbol	Mathematical Operators	VERTICAL ELLIPSIS	vertical ellipsis | 0x22ee | \vdots
⋯	Mathematical Symbol	Mathematical Operators	MIDLINE HORIZONTAL ELLIPSIS	midline horizontal ellipsis | 0x22ef | \cdots
⋰	Mathematical Symbol	Mathematical Operators	UP RIGHT DIAGONAL ELLIPSIS	up right diagonal ellipsis | 0x22f0 | \iddots
⋱	Mathematical Symbol	Mathematical Operators	DOWN RIGHT DIAGONAL ELLIPSIS	down right diagonal ellipsis | 0x22f1 | \ddots
⋲	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH LONG HORIZONTAL STROKE	element of with long horizontal stroke | 0x22f2
⋳	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	element of with vertical bar at end of horizontal stroke | 0x22f3
⋴	Mathematical Symbol	Mathematical Operators	SMALL ELEMENT OF WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	small element of with vertical bar at end of horizontal stroke | 0x22f4
⋵	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH DOT ABOVE	element of with dot above | 0x22f5
⋶	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH OVERBAR	element of with overbar | 0x22f6 | \barin
⋷	Mathematical Symbol	Mathematical Operators	SMALL ELEMENT OF WITH OVERBAR	small element of with overbar | 0x22f7
⋸	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH UNDERBAR	element of with underbar | 0x22f8
⋹	Mathematical Symbol	Mathematical Operators	ELEMENT OF WITH TWO HORIZONTAL STROKES	element of with two horizontal strokes | 0x22f9
⋺	Mathematical Symbol	Mathematical Operators	CONTAINS WITH LONG HORIZONTAL STROKE	contains with long horizontal stroke | 0x22fa
⋻	Mathematical Symbol	Mathematical Operators	CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	contains with vertical bar at end of horizontal stroke | 0x22fb
⋼	Mathematical Symbol	Mathematical Operators	SMALL CONTAINS WITH VERTICAL BAR AT END OF HORIZONTAL STROKE	small contains with vertical bar at end of horizontal stroke | 0x22fc
⋽	Mathematical Symbol	Mathematical Operators	CONTAINS WITH OVERBAR	contains with overbar | 0x22fd
⋾	Mathematical Symbol	Mathematical Operators	SMALL CONTAINS WITH OVERBAR	small contains with overbar | 0x22fe
⋿	Mathematical Symbol	Mathematical Operators	Z NOTATION BAG MEMBERSHIP	z notation bag membership | 0x22ff
⌀	Other Symbol	Miscellaneous Technical	DIAMETER SIGN	diameter sign | 0x2300 | \diameter
⌁	Other Symbol	Miscellaneous Technical	ELECTRIC ARROW	electric arrow | 0x2301
⌂	Other Symbol	Miscellaneous Technical	HOUSE	house | 0x2302
⌃	Other Symbol	Miscellaneous Technical	UP ARROWHEAD	up arrowhead | 0x2303
⌄	Other Symbol	Miscellaneous Technical	DOWN ARROWHEAD	down arrowhead | 0x2304
⌅	Other Symbol	Miscellaneous Technical	PROJECTIVE	projective | 0x2305
⌆	Other Symbol	Miscellaneous Technical	PERSPECTIVE	perspective | 0x2306
⌇	Other Symbol	Miscellaneous Technical	WAVY LINE	wavy line | 0x2307
⌈	Opening Punctuation	Miscellaneous Technical	LEFT CEILING	left ceiling | 0x2308 | \lceil
⌉	Closing Punctuation	Miscellaneous Technical	RIGHT CEILING	right ceiling | 0x2309 | \rceil
⌊	Opening Punctuation	Miscellaneous Technical	LEFT FLOOR	left floor | 0x230a | \lfloor
⌋	Closing Punctuation	Miscellaneous Technical	RIGHT FLOOR	right floor | 0x230b | \rfloor
⌌	Other Symbol	Miscellaneous Technical	BOTTOM RIGHT CROP	bottom right crop | 0x230c
⌍	Other Symbol	Miscellaneous Technical	BOTTOM LEFT CROP	bottom left crop | 0x230d
⌎	Other Symbol	Miscellaneous Technical	TOP RIGHT CROP	top right crop | 0x230e
⌏	Other Symbol	Miscellaneous Technical	TOP LEFT CROP	top left crop | 0x230f
⌐	Other Symbol	Miscellaneous Technical	REVERSED NOT SIGN	reversed not sign | 0x2310 | \invneg
⌑	Other Symbol	Miscellaneous Technical	SQUARE LOZENGE	square lozenge | 0x2311 | \wasylozenge
⌒	Other Symbol	Miscellaneous Technical	ARC	arc | 0x2312
⌓	Other Symbol	Miscellaneous Technical	SEGMENT	segment | 0x2313
⌔	Other Symbol	Miscellaneous Technical	SECTOR	sector | 0x2314
⌕	Other Symbol	Miscellaneous Technical	TELEPHONE RECORDER	telephone recorder | 0x2315
⌖	Other Symbol	Miscellaneous Technical	POSITION INDICATOR	position indicator | 0x2316
⌗	Other Symbol	Miscellaneous Technical	VIEWDATA SQUARE	viewdata square | 0x2317
⌘	Other Symbol	Miscellaneous Technical	PLACE OF INTEREST SIGN	place of interest sign | 0x2318
⌙	Other Symbol	Miscellaneous Technical	TURNED NOT SIGN	turned not sign | 0x2319
⌚	Other Symbol	Miscellaneous Technical	WATCH	watch | 0x231a
⌛	Other Symbol	Miscellaneous Technical	HOURGLASS	hourglass | 0x231b
⌜	Other Symbol	Miscellaneous Technical	TOP LEFT CORNER	top left corner | 0x231c | \ulcorner
⌝	Other Symbol	Miscellaneous Technical	TOP RIGHT CORNER	top right corner | 0x231d | \urcorner
⌞	Other Symbol	Miscellaneous Technical	BOTTOM LEFT CORNER	bottom left corner | 0x231e | \llcorner
⌟	Other Symbol	Miscellaneous Technical	BOTTOM RIGHT CORNER	bottom right corner | 0x231f | \lrcorner
⌠	Mathematical Symbol	Miscellaneous Technical	TOP HALF INTEGRAL	top half integral | 0x2320
⌡	Mathematical Symbol	Miscellaneous Technical	BOTTOM HALF INTEGRAL	bottom half integral | 0x2321
⌢	Other Symbol	Miscellaneous Technical	FROWN	frown | 0x2322 | \frown
⌣	Other Symbol	Miscellaneous Technical	SMILE	smile | 0x2323 | \smile
⌤	Other Symbol	Miscellaneous Technical	UP ARROWHEAD BETWEEN TWO HORIZONTAL BARS	up arrowhead between two horizontal bars | 0x2324
⌥	Other Symbol	Miscellaneous Technical	OPTION KEY	option key | 0x2325
⌦	Other Symbol	Miscellaneous Technical	ERASE TO THE RIGHT	erase to the right | 0x2326
⌧	Other Symbol	Miscellaneous Technical	X IN A RECTANGLE BOX	x in a rectangle box | 0x2327
⌨	Other Symbol	Miscellaneous Technical	KEYBOARD	keyboard | 0x2328
〈	Opening Punctuation	Miscellaneous Technical	LEFT-POINTING ANGLE BRACKET	left-pointing angle bracket | 0x2329
〉	Closing Punctuation	Miscellaneous Technical	RIGHT-POINTING ANGLE BRACKET	right-pointing angle bracket | 0x232a
⌫	Other Symbol	Miscellaneous Technical	ERASE TO THE LEFT	erase to the left | 0x232b
⌬	Other Symbol	Miscellaneous Technical	BENZENE RING	benzene ring | 0x232c
⌭	Other Symbol	Miscellaneous Technical	CYLINDRICITY	cylindricity | 0x232d
⌮	Other Symbol	Miscellaneous Technical	ALL AROUND-PROFILE	all around-profile | 0x232e
⌯	Other Symbol	Miscellaneous Technical	SYMMETRY	symmetry | 0x232f
⌰	Other Symbol	Miscellaneous Technical	TOTAL RUNOUT	total runout | 0x2330
⌱	Other Symbol	Miscellaneous Technical	DIMENSION ORIGIN	dimension origin | 0x2331
